"name","x","y","z"
"Byua Aowsy QX-S c4-1",-764.78125,371,43938.6875
"Hegua QF-H b51-0",-3781.21875,-3.90625,-2523.59375
"NGC 7082 Sector XE-Y c1-0",-4782.03125,-261.4375,-384.28125
"Slegi AB-K b14-2",-1606.53125,-204.4375,-3315.28125
"Hypua Eaescs JH-T d4-2",-11934.875,-422,-5749.5625
"Byua Aowsy TN-G b12-0",-757.03125,343.3125,44002.625
"Pheia Briae TP-M d8-121",723.28125,1040.875,36812.625
"Bleia Eohn KH-C d10",-675.59375,-315.84375,1552.875
"Floalk GM-E b15-0",-15936.5625,-589.125,14628.59375
"Skaudou RF-L d9-260",-770.0625,-25.53125,10024.375
"Hegua HO-K b49-0",-3844.09375,-20.125,-2563.65625
"Slegi AB-K b14-1",-1616.09375,-203.1875,-3321.5625
"Eoch Flyuae TZ-P e5-3136",-8815.125,-711.25,17881.90625
"Gleeque LI-A d14-127",4733.0625,-2263.40625,25804.125
"Byua Aowsy HB-B b15-0",-758.03125,326.3125,44068.59375
"Musca Dark Region VJ-Z b4",381.09375,-50.59375,170.46875
"Hypua Eaescs KH-T d4-2",-11877.28125,-424.15625,-5759.875
"Praea Ais PC-L c8-0",8220.25,1457.75,10819.53125
"Pheia Briae XV-K d9-128",727,1028.90625,36896.4375
"Floalk LD-B b17-1",-15956.53125,-579.96875,14657.4375
"Mylaifai NJ-H d10-1619",-1047.3125,-978.96875,19017.375
"Eoch Flyuae TZ-P e5-916",-8817.96875,-711.625,17878.75
"Slulee XL-A b41-7",-759.96875,-22.4375,10072.34375
"Thraikou XO-I d9-134",-9364.0625,82.78125,7478.75
"Eembaisk WP-P c5-980",2530.4375,41.71875,29898.09375
"Floalk PJ-Z b17-4",-15963.03125,-571.46875,14692.59375
"Hypou Chraei LM-W d1-632",-3608.84375,-4.8125,32401.0625
"Preae Thaa BM-Z c28-0",-6584.46875,419.28125,-1103.71875
"Bleia Eohn AV-V d3-81",-212.375,-92.96875,1861.9375
"Blooe Eaescs DT-I b42-0",-18601.3125,-241.5625,15195.28125
"Pheia Briae DX-I d10-425",716.71875,1009.78125,36978.0625
"Greae Dryoae HS-T b36-3",2001.28125,-204.40625,6129.6875
"Hypua Eaescs IW-U d3-1",-11864.1875,-448.9375,-5837
"NGC 7082 Sector VT-Z c0",-4781.1875,-304.34375,-422.59375
"Floalk XV-V b19-1",-15963.5625,-575.5,14728.9375
"Wregoe PT-O b33-0",528.8125,3.0625,-338.34375
"Fachiae MT-P b39-1",-415.03125,-63.6875,45866.75
"Hypou Chraei XY-S c3-919",-3607.46875,-6.3125,32399.375
"Euqaippy EM-C d1",28426.34375,-240.09375,46357.78125
"Praea Ais QC-L c8-0",8259.625,1456.78125,10816.96875
"Fachiae EX-J b42-0",-416.8125,-111.28125,45922.0625
"Hegaa BZ-H c23-5",-3907.5,-23.9375,-2611.8125
"Blaea Thua TX-L d7-4",15096.84375,4.1875,2163.0625
"Floalk FI-S b21-4",-15961,-572.78125,14764.9375
"Blooe Eaescs MU-G b43-0",-18539.0625,-259.4375,15220.0625
"Eembaisk WP-P c5-873",2530.625,40.9375,29900.125
"Skaudou ZJ-O a88-6",-748.28125,-30.59375,10119.25
"Byeia Euq FM-W b15-13",844.28125,19.65625,5694.96875
"Greae Dryoae NI-S e4-8",2019.40625,-215.15625,6179.84375
"Praea Ais SN-T d3-1",8268.25,1499.4375,10800.0625
"Graea Pri KT-L c10-2",-539.6875,-223.25,46740.875
"Euqaippy TV-Z c2-0",28458,-224.78125,46419.9375
"Swoidai PC-V b6-0",5835.65625,-524.3125,357.8125
"Eoch Flyuae KE-G d11-357",-8818.75,-714,17875.09375
"Pro Eurl JP-Z b13-0",1759.9375,-22.75,520.15625
"Graea Pri JV-R b23-0",-561.59375,-260.53125,46800.8125
"Floalk PD-R d5-44",-15971,-570.65625,14797.5
"Blooe Eaescs ZB-D b45-0",-18483.40625,-282.84375,15255.28125
"Mylaifai NJ-H d10-1620",-1082.09375,-930.34375,19071.84375
"Hypou Chraei XY-S c3-2628",-3607.84375,-7.46875,32399.40625
"Prua Dryoae IM-V a29-2",1818.4375,-27.09375,533
"Eoch Flyuae KE-G d11-397",-8824.84375,-711.5625,17874.96875
"Floalk IN-G c12-5",-15969.96875,-571.6875,14836.0625
"Euqaippy BI-W c4-0",28488.625,-214.3125,46496.0625
"Spliehn YL-D d12-7",16752.3125,149.84375,-12797.8125
"Blooe Eaescs PL-O c22-5",-18415.9375,-293.96875,15264.59375
"Mylaifai NJ-H d10-1621",-1053.3125,-922.625,19043.75
"Graea Pri TN-M b26-0",-604.15625,-261.3125,46860.1875
"Slegi WU-L b13-2",-1615.75,-201.71875,-3332.15625
"Floalk WR-J b26-0",-15979.8125,-558.1875,14870.0625
"Hegaa WR-R b45-6",-3981.46875,-20.96875,-2640.71875
"Greae Dryoae GN-K b41-0",2029.03125,-238.8125,6227.5
"Flyeia Dryiae TH-E c14-0",-4823.03125,-299.375,-464.03125
"Mylaifai NJ-H d10-1622",-1049.71875,-962.96875,19020.84375
"Slegi YU-S c6-3",-1630.28125,-211.65625,-3329.78125
"Gria Drye QN-E a11-6",-2197.78125,-40.71875,5450.5
"Floalk DE-G b28-0",-15991.9375,-550.46875,14905.9375
"Outordy NM-C d0",-2859.1875,1021.4375,-2343.4375
"Pro Eurl DE-K c8-20",1988.34375,-5.03125,589.125
"Blooe Eaescs PJ-Z b46-1",-18357.1875,-300.4375,15299.96875
"Hegaa QM-L c21-13",-4049.1875,-21.8125,-2679.5
"Byua Aed TN-N b34-16",9082.90625,70.46875,13774.25
"Greae Dryoae IK-Q c21-3",2050.28125,-242.4375,6269.90625
"Flyooe Eohn EI-Z d1-22",-62.3125,-91,-3418.8125
"Eembaisk WP-P c5-2067",2529.40625,40.09375,29901
"Iowhail HB-E b31-17",-2434.5,1071.78125,16243.90625
"Swoidai BA-R b8-0",5801,-577.46875,396.03125
"Gria Drye JI-Z d1-240",-2221.34375,-40.28125,5496.6875
"Euqaippy HO-U c5-0",28538.28125,-223.71875,46536.8125
"Prieleae PK-I c9-25",-9209.5625,-15.125,8316.28125
"Praea Ais RN-T d3-2",8249.5,1519.09375,10818.5625
"Slulee HC-D d12-108",-744.625,-14.53125,10215.71875
"Floalk UF-B c15-15",-15984.5625,-552.40625,14943.375
"Pheia Briae HD-H d11-114",717.5625,995.125,37063.53125
"Swoidai ON-L b11-0",5778.9375,-603.6875,459.59375
"Prua Dryoae YM-M b27-5",2347.625,-80.53125,797.84375
"Wregoe RY-O b33-0",597.78125,17.96875,-343.9375
"Eembaisk WP-P c5-780",2528.3125,41.59375,29902.375
"Eoch Flyuae VI-V b46-18",-8827.0625,-708.28125,17874.3125
"Flyooe Eohn MW-W c4-10",-54.40625,-99.96875,-3419.59375
"Hegaa ZS-Y b41-2",-4113.5,-8.3125,-2723.46875
"Blaa Eork CR-P b24-1",1710.0625,-288.5,2019.53125
"Gria Drye WQ-O a19-5",-2244.1875,-39.71875,5542.65625
"Swoide CH-U c19-10",6372.96875,-174.4375,1077.3125
"Prua Dryoae JC-V a43-2",2266.6875,-25.71875,677.96875
"Floalk TC-Z b31-3",-16001.84375,-563.15625,14976.09375
"Swoidai AL-H b13-0",5750.375,-649.9375,506.53125
"Pheia Briae LJ-F d12-178",700.15625,999.75,37148.4375
"Eoch Flyuae JM-W f1-1434",-8460.46875,-1168.125,17756.96875
"Prua Dryoae SI-T a44-2",2324.75,-26.46875,691.03125
"Gria Drye MA-G a24-11",-2256.03125,-34.53125,5592.625
"Blae Drye IH-Y c3-17",-1740.125,-159.875,4227.125
"Floalk YD-X b32-4",-16011.9375,-569.59375,15011.9375
"Blaa Eork EN-D b31-0",1740.125,-283.96875,2159.09375
"Eoch Flyuae KE-G d11-2251",-8829.28125,-707.28125,17872.34375
"Hegaa OG-C b40-8",-4182.1875,-6.53125,-2762.9375
"Greae Dryoae NQ-O c22-9",2065.28125,-256.71875,6299.5
"Swoidai BB-L d9-43",6328.6875,-177.5625,1080.0625
"Wregoe WD-P b33-4",735.4375,44.75,-330.125
"Prua Dryoae GV-P a46-5",2381.09375,-28.25,712.3125
"Eoch Flyuae XE-R e4-21",-8458.90625,-1177.4375,17776.09375
"Swoidai ST-O c7-1",5713.09375,-684.625,556.03125
"Dryooe Flyou IS-A d14-3",-9266.9375,-778.71875,19357.875
"Floalk EV-T b34-4",-16015.71875,-564.40625,15050.125
"Gria Drye GA-X a28-7",-2277.34375,-36.75,5639.3125
"Iowhail IB-E b31-17",-2424.96875,1074.8125,16251.15625
"Prua Dryoae UH-M a48-4",2439,-31.25,726.96875
"Praea Ais SD-S d4-0",8261.1875,1667.78125,10857
"Euqaippy NP-S c6-0",28568.09375,-237.5625,46610.40625
"Hypua Flyoae WS-Y b47-114",-12166.125,-179.21875,23013.65625
"Prua Dryoae AN-M b27-0",2385.90625,-79.125,813.0625
"Floalk FY-V c17-13",-16019.375,-563.6875,15088.21875
"Swoiphs GJ-K a49-0",2497.4375,-34.625,737.65625
"Eembaisk WP-P c5-3693",2528.1875,42.625,29904.15625
"Hypua Flyoae WS-Y b47-13",-12165.65625,-181.15625,23014.8125
"M17 Sector UG-X b17-2",-1010.6875,128.09375,4161.125
"Iowhail FG-E b31-17",-2425.3125,1084.9375,16244.46875
"Swoiwns OB-D c29-4",-199.0625,-80.1875,1487.28125
"Outorns UD-R b5-2",-10008.34375,169.78125,-2212.71875
"Prua Dryoae GT-K b28-1",2422.75,-69.8125,828.625
"Hegaa DV-X c14-54",-4496.09375,-18.8125,-2949.84375
"Wregoe XI-P b33-2",804.34375,61.84375,-330.53125
"Floalk IE-U c18-18",-16025.21875,-559.1875,15126.15625
"M17 Sector WK-M c8-9",-1000.9375,97.53125,4154.3125
"Eoch Flyuae XE-R e4-945",-8454.71875,-1175.59375,17779.3125
"Greae Dryoae NQ-O c22-8",2070.90625,-252.96875,6300.1875
"Hypua Flyoae NM-L c24-14",-12165.59375,-183.6875,23016.0625
"Swoidai AW-X b17-0",5695.84375,-740,597.21875
"Iowhail GG-E b31-17",-2414.9375,1084.875,16250.65625
"Euqaippy VG-P c8-0",28617.25,-222.59375,46658.40625
"Lychoitl RY-U c5-35",2226.09375,-117.25,18405.8125
"Gria Drye XJ-O a33-1",-2291.84375,-32.71875,5688.6875
"Swoidai GI-U c19-5",6286.3125,-180.5625,1062.875
"Blooe Eaescs AY-K c24-9",-18302.875,-301.8125,15345.625
"Floalk BG-J b40-5",-16034.90625,-549.75,15162.15625
"Flyooe Eohn NW-W c4-0",-23.25,-103.1875,-3422.84375
"Hypua Flyoae CU-W b48-69",-12165.6875,-188.1875,23016.96875
"Swoidai KY-T b19-0",5655.0625,-784.5,637.25
"Lychoitl AQ-V d3-6218",2209.5,-120.40625,18456.03125
"Syrivoo VX-V b44-2",-1349.84375,244.84375,54944.1875
"Blaa Dryou JS-B d23",3901.59375,-523.28125,4101.71875
"Mylaifai NJ-H d10-1623",-1069.75,-913.84375,19078.15625
"Byua Chrea AU-O b48-0",-1341.4375,238.46875,55018.09375
"Hypua Flyoae CU-W b48-70",-12166.9375,-192.28125,23016.5
"Gria Drye PO-F a38-8",-2313.125,-33.875,5735.875
"HD 36993",10.59375,-96.5,-3431.9375
"Byua Chrea SN-F c25-1",-1321.90625,247,55086.9375
"M17 Sector BS-W b17-3",-992.3125,63.40625,4163.84375
"NGC 3532 Sector GM-V d2-37",1397.0625,132.90625,594
"Nidgiae FF-Y d1-0",-141.375,-1851.125,379.59375
"Preae Thaa LN-A d14-3",-6685.15625,433.875,-1099.03125
"Bleerua HV-Z a54-0",29671.8125,-25.875,37923.09375
"Slegou RM-M c10-16",-4796.3125,-33.9375,-3168.1875
"Outorst WU-B b54-2",-1607.375,-15.65625,-1178.1875
"NGC 3114 Sector AV-O a38-2",2668.875,-32.0625,775.09375
"Mylaifai NJ-H d10-1624",-1088,-952.875,19072.0625
"Hypua Flyoae PH-L c24-194",-12167.84375,-195.96875,23015.40625
"Slulee HC-D d12-324",-741.34375,-17.65625,10263.5
"Prua Dryoae KE-J b29-5",2461,-63.125,841
"Swoidai AB-L d9-50",6206.125,-155.28125,1054.46875
"Swoidai KS-I c10-1",5620.03125,-838.40625,675.59375
"Iowhail JB-E b31-17",-2396.90625,1072.125,16243.4375
"Slegou MA-G b17-12",-4925.625,-49.25,-3253.5
"Mylaifai NJ-H d10-1625",-1027.3125,-919.90625,19094.75
"Gria Gree FP-D c1-1",-1379.4375,-182.875,56578.125
"Swoidai ZA-L d9-36",6162,-159,1048.1875
"Hypua Flyoae LB-N c23-624",-12166.65625,-197.21875,23013.03125
"Flyooe Eohn FI-Z d1-20",30.09375,-91.375,-3440
"Gria Drye FI-Y a41-1",-2330.78125,-40.6875,5784.03125
"Gria Gree FP-D c1-4",-1382.625,-184.03125,56587.78125
"Gria Gree OK-F b3-2",-1368.59375,-180.9375,56605.46875
"Plae Aod GR-N d6-3",29724.6875,-21.96875,37898.875
"Gria Gree JV-B c2-10",-1366.59375,-177.96875,56617.53125
"Eoch Flyuae KE-G d11-1953",-8831.625,-703.71875,17869.875
"Phae Euq IX-L d7-2",14251.8125,48.5,-14429.9375
"Swoidai WG-W c18-3",6123.34375,-143.96875,1032.4375
"Hypua Flyoae LB-N c23-191",-12164.8125,-199.84375,23012.71875
"Praea Ais QI-S d4-0",8255.15625,1792.21875,10858.6875
"Froarsts WO-A e990",-7326.34375,598.34375,14370.9375
"Swoiwns VW-L c24-17",-153.25,-65.21875,1284.28125
"Eembaisk WP-P c5-2564",2528.15625,43.15625,29904.4375
"Gria Drye XM-P a46-2",-2348.3125,-40.5,5832.1875
"Slegou HV-Y c3-4",-5117.3125,-36.375,-3453.28125
"Lychoitl AQ-V d3-3221",2195.59375,-120.25,18507.3125
"Hypua Flyoae LB-N c23-226",-12163.96875,-201.40625,23010.53125
"Grie Dryiae AK-T b9-7",14509.03125,-125.4375,5552.3125
"Froarsts KC-B c1-89",-7324.8125,606.46875,14366.4375
"Iowhail HG-E b31-17",-2388.96875,1092.34375,16241.0625
"Gria Drye PR-G a51-10",-2365.53125,-35.8125,5880.65625
"Eembaisk RK-F b11-13",2527.59375,44.9375,29906
"Grie Dryiae GV-R b10-3",14580.4375,-120.34375,5574.21875
"Slulee LI-B d13-361",-740.96875,-13.1875,10308.15625
"Hypua Flyoae LB-N c23-343",-12164,-203.9375,23009.28125
"NGC 3114 Sector CZ-R b20-7",2886.5,-24,802.125
"Pheia Briae PP-D d13-465",701.65625,983,37231.84375
"Froarsts KC-B c1-12",-7321.375,612.25,14367.9375
"Bleerua YQ-I a50-0",29782,-28.1875,37866.25
"Phae Euq CX-S c17-0",14337.1875,77.65625,-14345.40625
"Gria Drye AV-Z a54-4",-2396.84375,-34.5,5922.03125
"Eembaisk WP-P c5-3692",2525.75,45.625,29907.28125
"Pheia Briae TV-B d14-429",693.21875,965.53125,37312.65625
"Swoidai PT-G c11-0",5595.5,-880.625,727.5
"Plio Eurl CS-J c9-4",1303.46875,279.34375,-653.0625
"Slegi YP-L b13-0",-1621.1875,-219.40625,-3342.25
"Praea Ais QI-S d4-1",8260.71875,1782.40625,10856.53125
"Swoidai VT-Q b38-2",6078.21875,-144,1040.375
"Swoiphs EI-H b30-5",2496.84375,-62.8125,859.9375
"Synookua IG-W c15-46",5886.0625,52.34375,12429.25
"Plae Aod HW-E c11-1",29835.53125,-19.21875,37829
"Slulee LI-B d13-423",-726.65625,-20.15625,10354.96875
"Slegi YP-L b13-1",-1624.59375,-224.5625,-3339.21875
"Iowhail IG-E b31-17",-2384.34375,1075.28125,16242.1875
"Grie Dryiae HA-S b10-5",14653.375,-104.21875,5573.53125
"Froarsts PN-B d88",-7315.28125,615.3125,14371.0625
"Eoch Flyuae YQ-D d12-265",-8671.8125,-1027.125,17947.21875
"Eishoqs LC-D d12-69",-27322.75,28.03125,17901.28125
"Flyooe Eohn PQ-X b7-0",-4.15625,-61.15625,-3461.59375
"Plae Aod SS-J b22-0",29898.5,-21.3125,37815.75
"Phae Euq DR-L c21-0",14726.3125,33.09375,-14192.28125
"Eembaisk RK-F b11-70",2524.90625,45.25,29909.65625
"Slegi UJ-N b12-2",-1620.59375,-221.875,-3349.3125
"Hypiae Aihm TQ-Z c2-0",1511.5,1053.9375,-6031.25
"Iowhail KB-E b31-17",-2374.125,1073.09375,16247.46875
"Synuefai HF-E b58-0",-517.96875,-302.34375,182.40625
"Synookua IG-W c15-55",5885.3125,52.71875,12440.5
"Swoiphs JO-F b31-8",2533.34375,-60.84375,878.0625
"Lychoitl EW-T d4-1969",2176.0625,-120.03125,18556.875
"NGC 3114 Sector OO-J a41-4",2945.59375,-27.59375,811.40625
"Swoidai XA-L d9-0",5989.75,-138.3125,1039.90625
"Plae Aod RM-L b21-0",29958.375,-21.5625,37796.71875
"Grie Dryiae HD-V c5-35",14724.1875,-104.40625,5589.25
"Eembaisk MS-U d2-4964",2523.5,44.28125,29912.5625
"Slegi UJ-N b12-1",-1624.96875,-221.03125,-3350.46875
"Hypiae Aihm SQ-Z c2-0",1457.65625,1053.09375,-6060.90625
"Bleia Eohn FC-C b4-0",-680.03125,-325.34375,1587.5625
"Outorst NU-T b44-0",-1960.8125,17,-1383.75
"Gria Drye TZ-Q a59-8",-2413.03125,-30.125,5970.90625
"Synookua IG-W c15-33",5888.71875,49.125,12454.4375
"Slulee PO-Z d13-455",-722.9375,-15.71875,10397.34375
"Synuefou VG-J d10-63",4203.09375,-181.40625,-179.125
"Plae Aod IQ-G c10-1",30021.78125,-21.625,37782.71875
"NGC 3114 Sector TT-A a46-1",3055.03125,-26.03125,860.5
"Hypou Chraei XY-S c3-2795",-3609.53125,-8.3125,32397.78125
"Synuefou LB-L b41-0",4280.375,-179.5,-181.8125
"Synuefou PB-L b41-1",4359.90625,-178.90625,-182.625
"Eembairsch BL-F b11-0",21917.84375,36.71875,29897
"Synuefou TB-L b41-1",4438.3125,-181.875,-177
"Synuefou ZW-K b41-3",4515.21875,-202.78125,-182.0625
"Swoiphs RR-D c15-16",3112.5,-26.875,873.125
"Synuefou YC-U c19-7",4591.1875,-223.46875,-191.53125
"Slegi UJ-N b12-0",-1620.6875,-223.71875,-3361.28125
"Grie Dryiae JD-V c5-4",14796.84375,-93.3125,5603.625
"Hypou Chraei XY-S c3-3226",-3608.90625,-9.5625,32396.59375
"Gria Drye ME-I a64-10",-2420.34375,-27.25,6021.125
"Grie Dryiae PJ-T c6-9",14870.125,-93.6875,5616.1875
"Slegi QD-P b11-1",-1618.1875,-223.53125,-3368.5625
"Hypou Chraei LM-W d1-8589",-3609.5,-10.46875,32394.5
"Gria Drye IZ-M d8-112",-2430.09375,-32.96875,6071.75
"Hypiae Aihm GS-A d1-1",1416.1875,1040.96875,-6079.21875
"Eembairsch AL-F b11-0",21912.34375,38.4375,29909.875
"Swoiphs HG-I a64-0",3167.5,-28.0625,897.53125
"Greeroe LH-C d136",681.15625,945.875,37395.15625
"Prielu PX-U c2-4",-8798.53125,26.625,8035.125
"Eembaisk WP-P c5-2541",2521.125,44.46875,29914.34375
"Grie Dryiae IT-M b13-6",14943.5,-91.0625,5626
"Hypou Chraei LM-W d1-5557",-3611.1875,-11.1875,32395.40625
"Hypiae Aihm MK-B c2-0",1377.46875,1020.375,-6103.53125
"Slulee PO-Z d13-180",-723.53125,-9.34375,10442.5625
"Iowhail JJ-O d7-656",-2372.96875,1077.03125,16245.03125
"Eembairsch DW-D b12-0",21917.0625,58.34375,29920.9375
"Drojaea WB-K c25-13",-38.0625,-89.34375,3855.3125
"Slegi QD-P b11-0",-1613.875,-222.34375,-3367.75
"Slegao PG-B b6-1",-70.5625,-61.71875,-3499.09375
"Gria Drye YN-Q a73-1",-2439.09375,-29.59375,6122.5
"Synookua XD-P b33-21",5882.03125,46.0625,12463.1875
"Eembairsch FH-C b13-0",21919.75,77.21875,29940.03125
"Iowhail LB-E b31-17",-2345.6875,1073.65625,16239.53125
"Drojeae FH-B b47-0",-1524.96875,-100.375,3779.875
"Greeroe RI-A d1-888",685.0625,927.78125,37478.53125
"Gria Drye WP-W c18-2",-2461.875,-27.625,6168.5625
"Synookua MM-U c16-78",5887.25,47.78125,12471.375
"Slegi XE-N b12-1",-1602.15625,-238.0625,-3360.34375
"Hypiae Aihm FS-A d1-1",1324.90625,1042.40625,-6097.9375
"Eembairsch DB-O c6-1",21924.40625,85.625,29956.65625
"Icteia FW-H b16-0",11401.65625,-55.34375,-16082.71875
"Slegao UQ-E a11-0",-102.28125,-44.5,-3512.625
"Swoidai KN-S b37-1",5951.25,-133.5625,1019
"Synookua MM-U c16-29",5890.3125,43.65625,12479.09375
"Euqaippy ZM-N c9-0",28628.6875,-204.5625,46733.96875
"Nyeakeia YN-K b28-1",8631.96875,-86.78125,7216.9375
"Eotchorks PO-H d10-0",-4610.5625,-2172.125,40787.09375
"Euqaippy GE-K c11-0",28659.84375,-184.96875,46779.9375
"Synuefou FD-V c5-14",4394.28125,-80.8125,-796.34375
"Mylaifai NJ-H d10-1626",-1059.84375,-947.6875,19091.4375
"Iowhail JG-E b31-17",-2345.34375,1084.0625,16240.53125
"Eembairsch MX-U d2-10",21923.59375,89.125,29961.8125
"Synuefou AX-W c4-19",4337.40625,-94.4375,-862.71875
"Lychoitl DW-T d4-683",2160.3125,-113,18606.9375
"Gria Drye IX-Y a82-0",-2483.03125,-32.78125,6215.46875
"Slegi XJ-U c5-2",-1601.71875,-246.25,-3351.25
"Nyeakeia KN-Q d6-82",8631.0625,-92.59375,7222.96875
"Gria Drye YQ-R a86-11",-2499.6875,-36.59375,6264.15625
"Gria Drye OA-J a91-1",-2522.75,-32.84375,6310.40625
"Blaea Thua PG-W c15-0",15099.4375,18.03125,2178.375
"Pru Ain HA-A d210",-719.65625,-13.8125,10489.96875
"Gria Drye GF-A a96-2",-2543.90625,-33.90625,6357.625
"Blaea Thua KO-Q b32-0",15112.78125,6.96875,2202.9375
"Praea Ais IH-U d3-0",8116.8125,1874.4375,10792.875
"Iowhail JJ-O d7-1681",-2332.6875,1082.15625,16239.40625
"Gria Drye TD-T a99-3",-2568.15625,-28.3125,6402.34375
"Droju KS-Q b52-2",-91.15625,-102.71875,3911.03125
"Bleae Thua ZF-E b26-3",-164,137.8125,2065.125
"Wepooe EO-B c16-3639",-4348.3125,-121.46875,23962.6875
"Proo Dryiae MF-H a37-0",14836.15625,-45,606.5
"Wepooe JU-Z c16-5356",-4314.4375,-118.15625,23979.4375
"Wepooe KU-Z c16-3527",-4279.5625,-119.78125,23993.40625
"Wepooe LU-Z c16-1055",-4245.53125,-114.65625,24009.65625
"Gria Drye ND-K a104-6",-2586.40625,-35.9375,6450.34375
"Euqaippy MK-I c12-0",28735.03125,-181.125,46818
"Wepooe EG-W b35-94",-4210.09375,-111.75,24022.90625
"Wepooe UU-M d8-975",-4182.21875,-115.34375,24034.21875
"Wepooe CN-U c19-8655",-4043.0625,-110.09375,24095.71875
"Wepooe AB-L d9-739",-4008.8125,-111.625,24112.15625
"Wepooe EN-U c19-8434",-3973.4375,-110.59375,24125.59375
"Greeroe VO-Y d1-91",688,925.40625,37553.03125
"Wepooe JT-S c20-834",-3939.4375,-109.3125,24141.96875
"Slegi XJ-U c5-4",-1593.71875,-252.5625,-3347.5
"Phroi Flyuae ES-S c20-2350",-3904.6875,-109.4375,24157.5
"Phroi Flyuae LV-J b42-157",-3869.09375,-105.40625,24170.21875
"Eotchorks OT-H d10-0",-4534.25,-2098.09375,40789.53125
"Phroi Flyuae JY-Q c21-5140",-3835.65625,-105.9375,24188.375
"Praea Ais DR-U d3-0",8065.03125,1981.46875,10789.78125
"Phroi Flyuae KY-Q c21-7001",-3800.1875,-107.65625,24202
"Phroi Flyuae PE-P c22-2297",-3766.03125,-107.65625,24218
"Blaea Thua OU-O b33-0",15101.71875,-4.875,2215.5625
"Phroi Flyuae EO-E b45-27",-3731.03125,-105.46875,24232.8125
"Phroi Flyuae PJ-P c22-6975",-3696.78125,-103.78125,24249.3125
"Phroi Flyuae UP-N c23-357",-3663.34375,-104.9375,24267.4375
"Phroi Flyuae UP-N c23-3233",-3628.78125,-100.625,24282.8125
"Phroi Flyuae VP-N c23-8133",-3592.71875,-102.5625,24294.65625
"Swoiwns DY-M c9-1",-884.65625,-307.0625,636.53125
"Phroi Flyuae YM-H d11-6478",-3570.96875,-120.46875,24282.46875
"Phroi Flyuae BY-F d12-7661",-3447.125,-99.53125,24352.03125
"Phroi Flyuae SO-G c27-696",-3310.78125,-96.9375,24419.75
"Euqaippy RQ-G c13-0",28796.9375,-160.84375,46865.75
"Greeroe ZU-W d2-819",678.3125,910.28125,37623.09375
"Bleae Thua CS-R b32-3",-181.4375,124.53125,2202.5
"Blaea Thua XD-K d8-5",15096.6875,1.34375,2237.21875
"Gria Drye DN-B a109-1",-2605.875,-34.78125,6497.875
"Eoch Flyuae WT-K c23-163",-8836.84375,-702.6875,17868.4375
"Iowhail OB-E b31-17",-2303.21875,1073.875,16241.1875
"Eol Prou TH-T c4-92",-9425.3125,-859.1875,19620.84375
"Pyraleau RL-U a112-4",-2629,-39.6875,6543.90625
"Iowhail MG-E b31-17",-2285.21875,1086.3125,16248.5625
"Slegi DG-L b13-1",-1592.84375,-261.96875,-3334.09375
"Pyraleau EK-N a116-2",-2661.4375,-36.3125,6581.625
"Eol Prou WW-I b11-42",-9465,-871.53125,19669.375
"Eoch Flyuae WT-K c23-65",-8841.25,-703.5,17867.5625
"Praea Ais AW-U d3-0",7986.96875,2101.875,10797.59375
"Greeroe YU-W d2-259",594.8125,930.125,37633.90625
"Iowhail PB-E b31-17",-2275.6875,1070.59375,16250.03125
"Blooe Eaescs LI-S b50-1",-18243.40625,-304.34375,15380.09375
"Ellaic TO-Z c14",-11444.5625,267.3125,9240.46875
"Eoch Flyuae KE-G d11-201",-8844.75,-704,17864.78125
"Byoi Bre CK-D b26-0",-8982.1875,63,57104.4375
"Blooe Eaescs UJ-Q b51-1",-18182.09375,-312.3125,15411.09375
"Eembaisk WP-P c5-158",2521.40625,43.53125,29916
"Ellaic TO-Z c15",-11449,264.59375,9234.65625
"Skaudea ZT-C b59-0",15452,-248.34375,10441.71875
"Col 173 Sector JI-Y b18-3",1023.09375,107.40625,-300.5
"Grie Dryiae QZ-K b14-2",15017,-97.8125,5637.78125
"Blooe Eaescs UP-D d13-37",-18117.53125,-323.875,15431.9375
"Synuefe DW-W b47-1",877.28125,-378.9375,-32.5
"Nyeakeia ZN-K b28-3",8637.59375,-97.1875,7221.03125
"Nyeajaae CM-W a1-11",-2679.59375,-33.25,6629.09375
"Iowhail NG-E b31-17",-2276.09375,1086,16251.125
"Eembairsch DB-O c6-3",21925.3125,87.90625,29968.125
"Nyeajaae VQ-N a6-9",-2689.71875,-33.9375,6679.90625
"Byoi Bre IT-Z c13-2",-8918.0625,47.59375,57145.59375
"Nyeakeia ZN-K b28-2",8637.3125,-101,7223.28125
"Eidaik EW-C d123",-702.6875,-26.75,10531.90625
"Eoch Flyuae TZ-P e5-2354",-8850.40625,-703.96875,17862.625
"Eotchorks MY-H d10-0",-4542.15625,-2020.125,40786.9375
"Eembaisk WP-P c5-3933",2519.53125,43.03125,29916.4375
"Droju UF-C d14-35",-187.28125,-124.65625,4030.84375
"Blooe Eaescs QF-H c26-6",-18049.9375,-316.25,15451.5625
"Dryaa Prao DH-L d8-798",8089.9375,-745.28125,21454.6875
"Ceeckia OC-C d2",-476,-411.96875,64275.90625
"Byoi Bre IY-Z c13-9",-8841.625,61.65625,57166.375
"Bleia Eohn GH-Z c2-0",-690.875,-321.5625,1621.375
"Grie Dryiae TZ-K b14-4",15090.78125,-91.78125,5646.90625
"Synuefe VP-P b51-2",876.4375,-387.90625,35.4375
